ticket_id,text,channel,category
TCK000963,REQUESTING A PAYMENT HOLIDAY FOR 8 MONTHS ON MY LOAN.,app,complaint
TCK000964,hello I was billed £740.25 after I already cancelled the service please help,app,billing
TCK000965,good morning what documents do I need to update my address please help,email,general_enquiry
TCK000966,"hello my account was compromised after a phishing text, £486.64 is missing!!",web,fraud_dispute
TCK000967,"duplicate direct debit taken, need a refund of £789.42.",app,billing
TCK000968,hi biometric login stopped working after teh latest update,phone_transcript,account_access
TCK000969,what is the early settlement figure for my loan account.,app,loan_servicing
TCK000970,hi team please explain the interest charge on my last statement many thanks,email,billing
TCK000971,dear team what documents do I need to update my address!,email,billing
TCK000972,HELLO PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT!!,phone_transcript,billing
TCK000973,hello my username is not recognised even though the account is active!,app,account_access
TCK000974,HI TEAM WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT!,email,loan_servicing
TCK000975,PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT REGARDS,app,billing
TCK000976,"hello duplicate direct debit taken, need a refund of £796.61!!",email,billing
TCK000977,hi I want to make an overpayment of £396.43 on my loan!,web,loan_servicing
TCK000978,"HELLO ISSUE WITH MY PAYMENT, SECOND TIME ASKING!",app,billing
TCK000979,"hi my direct debit for the loan failed, how do I catch up.",app,loan_servicing
TCK000980,what are your branch opening hours on a saturday regards,email,general_enquiry
TCK000981,dear team I want to make a formal complaint about the handling of my case many thanks,phone_transcript,complaint
TCK000982,DEAR TEAM HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE!!,app,general_enquiry
TCK000983,good morning the annual fee of £52.67 was applied twice to my statement many thanks,email,billing
TCK000984,HI TEAM CAN SOMEONE LOOK AT MY ACCOUNT URGENTLY!!,email,account_access
TCK000985,GOOD MORNING WHY WAS I CHARGED £638.55 THIS MONTH WHEN MY PLAN IS FIXED!,phone_transcript,billing
TCK000986,can I change my monthly instalment date to the 2th many thanks,web,loan_servicing
TCK000987,hello I have been waiting 6 weeks for a response and this is unacceptable!,email,complaint
TCK000988,hi team please explain the interest charge on my last statement,app,billing
TCK000989,hi team need help with a charge on my account regards,email,account_access
TCK000990,THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE.,app,account_access
TCK000991,hi team my username is not recognised even though the account is active,email,account_access
TCK000992,my username is not recognised even though the account is active thanks,email,account_access
TCK000993,good morning I was billed £783.20 after I already cancelled the service!!,app,billing
TCK000994,"DEAR TEAM THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS!",app,complaint
TCK000995,hi there are 3 transactions I do not recognise please block the card please help,app,fraud_dispute
TCK000996,HELLO WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY.,app,general_enquiry
TCK000997,do you offer joint accounts for students please help,phone_transcript,general_enquiry
TCK000998,"hi locked out after three attempts, need my password reset please help",email,account_access
TCK000999,dear team do you offer joint accounts for students!!,web,general_enquiry
TCK001000,"hello someone used my debit card at AMZN MKTPLACE, I want a chargeback thanks",app,fraud_dispute
TCK001001,hello biometric login stopped working after the latest update!,web,account_access
TCK001002,DEAR TEAM REQUESTING A PAYMENT HOLIDAY FOR 2 MONTHS ON MY LOAN!,app,loan_servicing
TCK001003,"hi team duplicate direct debit taken, need a refund of £289.10",app,billing
TCK001004,"UNAUTHORISED PAYMENT OF £642.06 SHOWING ON STATEMENT, CARD WAS IN MY WALLET",email,fraud_dispute
TCK001005,hello how do I order a replacement card for a lost one regards,phone_transcript,general_enquiry
TCK001006,hi team I want to make an overpayment of £393.60 on my loan regards,phone_transcript,loan_servicing
TCK001007,DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS!,email,general_enquiry
TCK001008,hi money missing from my account please help,phone_transcript,loan_servicing
TCK001009,dear team something is wrong with my statement thanks,app,complaint
TCK001010,there is a problem with my acount please call me!!,email,billing
TCK001011,hello I was billed £280.76 after I already cancelled the service please help,app,billing
TCK001012,hi what are your branch opening hours on a saturday!,app,general_enquiry
TCK001013,good morning can someone look at my account urgently many thanks,web,complaint
TCK001014,GOOD MORNING MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE!!,email,account_access
TCK001015,good morning biometric login stopped working after the latest update thanks,app,account_access
TCK001016,hi my username is not recognised even though the account is active regards,web,account_access
TCK001017,"hi team this is the worst service I have received, I am moving my accounts",app,complaint
TCK001018,dear team my username is not recognised even though the account is active many thanks,phone_transcript,loan_servicing
TCK001019,good morning the one time passcode never arrives on my phone please help,email,account_access
TCK001020,dear team how do I order a replacement card for a lost one thanks,app,general_enquiry
TCK001021,CAN SOMEONE LOOK AT MY ACCOUNT URGENTLY THANKS,app,fraud_dispute
TCK001022,do you offer joint accounts for students,phone_transcript,general_enquiry
TCK001023,"HI MY ACCOUNT WAS COMPROMISED AFTER A PHISHING TEXT, £777.14 IS MISSING THANKS",email,fraud_dispute
TCK001024,good morning what documents do I need to update my address regards,web,general_enquiry
TCK001025,why was I charged £809.79 this month when my plan is fixed many thanks,email,billing
TCK001026,hi team what are your branch opening hours on a saturday!,web,general_enquiry
TCK001027,hello can I change my monthly instalment date to the 5th.,phone_transcript,loan_servicing
TCK001028,"issue with my payment, second time asking!",app,complaint
TCK001029,GOOD MORNING SOMETHING IS WRONG WITH MY STATEMENT MANY THANKS,app,complaint
TCK001030,dear team the annual fee of £342.41 was applied twice to my statement regards,phone_transcript,billing
TCK001031,HI TEAM IS THERE A FEE FOR WITHDRAWING CASH ABROAD MANY THANKS,app,general_enquiry
TCK001032,dear team I did not authorise the £520.56 charge from STEAM GAMES on my card regards,app,fraud_dispute
TCK001033,HI I DID NOT AUTHORISE THE £169.43 CHARGE FROM TESCO EXPRESS ON MY CARD!,app,fraud_dispute
TCK001034,hi something is wrong with my statement,web,complaint
TCK001035,good morning what is the early settlement figure for my loan acount.,app,loan_servicing
TCK001036,hello please explain the interest charge on my last statement please help,web,billing
TCK001037,hi team there are 4 transactions I do not recognise please block the card,phone_transcript,fraud_dispute
TCK001038,hello what documents do I need to update my address,app,general_enquiry
TCK001039,"good morning locked out after three attempts, need my password reset please help",app,account_access
TCK001040,hello requesting a payment holiday for 6 months on my loan!,email,loan_servicing
TCK001041,DEAR TEAM WHY WAS I CHARGED £631.44 THIS MONTH WHEN MY PLAN IS FIXED PLEASE HELP,app,billing
TCK001042,hello why was I charged £526.67 this month when my plan is fixed regards,email,billing
TCK001043,hello is there a fee for withdrawing cash abroad.,email,general_enquiry
TCK001044,please explain the interest charge on my last statement!,app,billing
TCK001045,dear team what are your branch opening hours on a saturday many thanks,app,general_enquiry
TCK001046,"HELLO MY DIRECT DEBIT FOR THE LOAN FAILED, HOW DO I CATCH UP",web,loan_servicing
TCK001047,"duplicate direct debit taken, need a refund of £560.72",app,billing
TCK001048,hi requesting a payment holiday for 7 months on my loan please help,email,loan_servicing
TCK001049,HI TEAM I WAS BILLED £385.25 AFTER I ALREADY CANCELLED THE SERVICE,email,billing
TCK001050,hi why was I charged £122.90 this month when my plan is fixed regards,email,billing
TCK001051,hi is there a fee for withdrawing cash abroad please help,email,general_enquiry
TCK001052,"DEAR TEAM THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK REGARDS",app,complaint
TCK001053,hi teh branch staff were rude and refused to escalate my case!!,email,complaint
TCK001054,HELLO DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS,app,general_enquiry
TCK001055,dear team what are your branch opening hours on a saturday many thanks,web,general_enquiry
TCK001056,"THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK",app,complaint
TCK001057,HELLO SOMETHING IS WRONG WITH MY STATEMENT,web,billing
TCK001058,hello requesting a payment holiday for 6 months on my loan regards,email,loan_servicing
TCK001059,hi the branch staff were rude and refused to escalate my case!,web,complaint
TCK001060,hi team what are your branch opening hours on a saturday!!,app,general_enquiry
TCK001061,is there a fee for withdrawing cash abroad many thanks,email,general_enquiry
TCK001062,"hi third time raising this issue, nobody has called me back",app,complaint
TCK001063,"my direct debit for teh loan failed, how do I catch up",phone_transcript,loan_servicing
TCK001064,hello what is the early settlement figure for my loan acount many thanks,email,loan_servicing
TCK001065,what documents do I need to update my address regards,app,general_enquiry
TCK001066,what are your branch opening hours on a saturday regards,email,general_enquiry
TCK001067,"good morning my account was compromised after a phishing text, £117.15 is missing!",phone_transcript,fraud_dispute
TCK001068,hello can I change my monthly instalment date to the 3th thanks,web,loan_servicing
TCK001069,hello there are 5 transactions I do not recognise please block the card,app,billing
TCK001070,"good morning locked out after three attempts, need my password reset",app,account_access
TCK001071,"hi please review my account, the numbers look wrong regards",email,general_enquiry
TCK001072,hello please explain the interest charge on my last statement regards,app,billing
TCK001073,"hi someone used my debit card at STEAM GAMES, I want a chargeback regards",email,fraud_dispute
TCK001074,hello can I change my monthly instalment date to the 6th please help,web,loan_servicing
TCK001075,hi team please explain the interest charge on my last statement!!,phone_transcript,billing
TCK001076,dear team the one time passcode never arrives on my phone!!,app,account_access
TCK001077,hi what is the early settlement figure for my loan acount thanks,phone_transcript,loan_servicing
TCK001078,dear team requesting a payment holiday for 4 months on my loan please help,email,loan_servicing
TCK001079,"HI TEAM SOMEONE USED MY DEBIT CARD AT APPLE.COM/BILL, I WANT A CHARGEBACK!!",web,billing
TCK001080,WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY.,email,general_enquiry
TCK001081,hi team what documents do I need to update my address regards,email,general_enquiry
TCK001082,good morning the annual fee of £103.83 was applied twice to my statement many thanks,email,billing
TCK001083,I DID NOT AUTHORISE THE £395.85 CHARGE FROM STEAM GAMES ON MY CARD REGARDS,app,fraud_dispute
TCK001084,"hi team someone used my debit card at STEAM GAMES, I want a chargeback!",email,fraud_dispute
TCK001085,I did not authorise the £229.42 charge from STEAM GAMES on my card,app,fraud_dispute
TCK001086,"GOOD MORNING ISSUE WITH MY PAYMENT, SECOND TIME ASKING MANY THANKS",app,general_enquiry
TCK001087,dear team the annual fee of £403.40 was applied twice to my statement,app,billing
TCK001088,HI MONEY MISSING FROM MY ACCOUNT THANKS,email,fraud_dispute
TCK001089,hi team teh annual fee of £157.78 was applied twice to my statement thanks,web,billing
TCK001090,hi my username is not recognised even though teh account is active!!,app,account_access
TCK001091,good morning I want to make an overpayment of £745.95 on my loan.,phone_transcript,loan_servicing
TCK001092,good morning need help with a charge on my account.,email,account_access
TCK001093,good morning requesting a payment holiday for 7 months on my loan regards,app,loan_servicing
TCK001094,"DEAR TEAM THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS!",phone_transcript,complaint
TCK001095,"hi cannot log in to teh app, it says my credentials are invalid!!",email,account_access
TCK001096,GOOD MORNING REQUESTING A PAYMENT HOLIDAY FOR 4 MONTHS ON MY LOAN!!,web,loan_servicing
